day,station,extreme,hr0,hr1,hr2,hr3,hr4,hr5,hr6,hr7,hr8,hr9,hr10,hr11,hr12,hr13,hr14,hr15,hr16,hr17,hr18,hr19,hr20,hr21,hr22,hr23
2011-07-28,A,max,21.7,22.521,22.521,22.521,21.701,21.701,21.7,22.521,23.341,24.981,25.801,27.441,27.44,28.26,27.441,28.261,28.26,27.441,27.44,26.621,25.8,24.98,24.161,24.16
2011-07-28,A,min,21.7,22.519,22.519,22.519,21.699,21.699,21.7,22.519,23.339,24.979,25.799,27.439,27.44,28.26,27.439,28.259,28.26,27.439,27.44,26.619,25.8,24.98,24.159,24.16
2011-07-28,B,min,24.188,24.989,24.959,24.96,24.138,24.11,24.099,24.918,25.728,27.36,28.208,29.84,29.85,30.64,29.849,30.66,30.659,29.838,29.859,29.019,28.199,27.399,26.559,26.53
2011-07-28,B,max,24.192,24.991,24.961,24.96,24.142,24.11,24.101,24.922,25.732,27.36,28.212,29.84,29.85,30.64,29.851,30.66,30.661,29.842,29.861,29.021,28.201,27.401,26.561,26.53
2011-07-29,A,max,23.341,23.341,23.341,23.34,22.521,22.52,22.521,23.34,24.16,28.261,29.901,30.721,32.36,31.54,32.36,32.361,32.362,32.36,30.722,29.901,28.261,26.62,25.8,24.981
2011-07-29,A,min,23.339,23.339,23.339,23.34,22.519,22.52,22.519,23.34,24.16,28.259,29.899,30.719,32.36,31.54,32.36,32.359,32.358,32.36,30.718,29.899,28.259,26.62,25.8,24.979
2011-07-29,B,min,25.73,25.749,25.739,25.77,24.92,24.938,24.919,25.729,26.57,30.669,32.309,33.11,34.77,33.95,34.768,34.769,34.779,34.76,33.119,32.3,30.65,29.01,28.22,27.399
2011-07-29,B,max,25.73,25.751,25.741,25.77,24.92,24.942,24.921,25.731,26.57,30.671,32.311,33.11,34.77,33.95,34.772,34.771,34.781,34.76,33.121,32.3,30.65,29.01,28.22,27.401
2011-07-30,A,max,24.161,24.161,24.16,23.342,22.52,22.521,22.52,24.161,24.98,26.621,26.621,27.44,27.441,29.081,29.9,29.901,29.9,29.9,29.083,23.341,26.621,25.801,24.981,24.162
2011-07-30,A,min,24.159,24.159,24.16,23.338,22.52,22.519,22.52,24.159,24.98,26.619,26.619,27.44,27.439,29.079,29.9,29.899,29.9,29.9,29.077,23.339,26.619,25.799,24.979,24.158
2011-07-30,B,min,26.579,26.55,26.519,25.699,24.889,24.9,24.927,26.539,27.37,28.98,28.968,29.769,29.74,31.408,32.24,32.239,32.249,32.25,31.409,25.67,28.96,28.15,27.349,26.548
2011-07-30,B,max,26.581,26.55,26.521,25.701,24.891,24.9,24.933,26.541,27.37,28.98,28.972,29.771,29.74,31.412,32.24,32.241,32.251,32.25,31.411,25.67,28.96,28.15,27.351,26.552
2011-07-31,A,max,24.161,23.341,23.342,23.341,22.52,22.52,23.34,23.341,24.161,25.802,27.44,28.262,29.9,29.901,29.901,30.721,30.721,30.72,28.261,25.801,25.801,24.98,23.341,23.341
2011-07-31,A,min,24.159,23.339,23.338,23.339,22.52,22.52,23.34,23.339,24.159,25.798,27.44,28.258,29.9,29.899,29.899,30.719,30.719,30.72,28.259,25.799,25.799,24.98,23.339,23.339
2011-07-31,B,min,26.58,25.787,25.79,25.809,24.958,24.989,25.809,25.81,26.628,28.248,29.919,30.719,32.34,32.31,32.279,33.069,33.069,33.039,30.55,28.1,28.13,27.34,25.699,25.729
2011-07-31,B,max,26.58,25.793,25.79,25.811,24.962,24.991,25.811,25.81,26.632,28.252,29.921,30.721,32.34,32.31,32.281,33.071,33.071,33.041,30.55,28.1,28.13,27.34,25.701,25.731
2011-08-01,A,max,22.522,22.521,21.7,21.701,20.061,20.061,20.061,23.341,25.8,26.622,28.26,29.081,29.9,29.901,30.721,29.9,29.9,24.161,24.981,23.341,22.521,21.7,21.701,20.881
2011-08-01,A,min,22.518,22.519,21.7,21.699,20.059,20.059,20.059,23.339,25.8,26.618,28.26,29.079,29.9,29.899,30.719,29.9,29.9,24.159,24.979,23.339,22.519,21.7,21.699,20.879
2011-08-01,B,min,24.879,24.859,24.019,24.029,22.379,22.359,22.38,25.64,28.099,28.89,30.54,31.38,32.219,32.22,33.039,32.21,32.21,26.49,27.29,25.668,24.829,23.98,23.98,23.17
2011-08-01,B,max,24.881,24.861,24.021,24.031,22.381,22.361,22.38,25.64,28.101,28.89,30.54,31.38,32.221,32.22,33.041,32.21,32.21,26.49,27.29,25.672,24.831,23.98,23.98,23.17
2011-08-02,A,max,20.06,20.061,20.88,20.061,20.061,20.061,20.88,22.521,23.341,24.98,26.621,27.441,28.261,28.261,29.901,29.901,29.9,29.901,28.26,28.261,26.62,25.801,24.98,25.8
2011-08-02,A,min,20.06,20.059,20.88,20.059,20.059,20.059,20.88,22.519,23.339,24.98,26.619,27.439,28.259,28.259,29.899,29.899,29.9,29.899,28.26,28.259,26.62,25.799,24.98,25.8
2011-08-02,B,min,22.34,22.339,23.139,22.318,22.339,22.308,23.11,24.749,25.579,27.25,28.88,29.698,30.508,30.51,32.119,32.09,32.078,32.06,30.42,30.45,28.789,27.939,27.128,27.94
2011-08-02,B,max,22.34,22.341,23.141,22.322,22.341,22.312,23.11,24.751,25.581,27.25,28.88,29.702,30.512,30.51,32.121,32.09,32.082,32.06,30.42,30.45,28.791,27.941,27.132,27.94
2011-08-03,A,max,25.8,24.981,24.981,24.161,24.16,24.161,22.52,23.34,23.341,23.34,23.34,23.34,24.16,24.16,24.161,21.7,20.88,21.701,21.701,21.7,21.701,20.881,20.881,20.881
2011-08-03,A,min,25.8,24.979,24.979,24.159,24.16,24.159,22.52,23.34,23.339,23.34,23.34,23.34,24.16,24.16,24.159,21.7,20.88,21.699,21.699,21.7,21.699,20.879,20.879,20.879
2011-08-03,B,min,27.939,27.15,27.168,26.349,26.329,26.319,24.699,25.52,25.499,25.49,25.469,25.469,26.32,26.319,26.319,23.878,23.09,23.939,23.969,24.0,23.999,23.16,23.148,23.16
2011-08-03,B,max,27.941,27.15,27.172,26.351,26.331,26.321,24.701,25.52,25.501,25.49,25.471,25.471,26.32,26.321,26.321,23.882,23.09,23.941,23.971,24.0,24.001,23.16,23.152,23.16
2011-08-04,A,max,20.88,20.06,20.061,20.061,20.881,20.882,20.882,20.88,21.701,22.521,22.52,23.341,24.161,24.161,25.8,25.8,24.161,24.161,21.7,21.701,21.702,21.7,20.88,20.061
2011-08-04,A,min,20.88,20.06,20.059,20.059,20.879,20.878,20.878,20.88,21.699,22.519,22.52,23.339,24.159,24.159,25.8,25.8,24.159,24.159,21.7,21.699,21.698,21.7,20.88,20.059
2011-08-04,B,min,23.157,22.35,22.349,22.319,23.119,23.099,23.12,23.1,23.94,24.739,24.74,25.568,26.389,26.39,28.02,28.019,26.409,26.429,23.989,23.959,23.939,23.959,23.13,22.29
2011-08-04,B,max,23.163,22.35,22.351,22.321,23.121,23.101,23.12,23.1,23.94,24.741,24.74,25.572,26.391,26.39,28.02,28.021,26.411,26.431,23.991,23.961,23.941,23.961,23.13,22.29
2011-08-05,A,max,20.061,19.24,20.06,19.241,19.241,19.241,19.24,20.06,21.701,22.52,23.341,24.161,24.16,24.981,24.98,24.161,25.801,24.98,24.161,23.341,22.521,21.7,21.7,20.88
2011-08-05,A,min,20.059,19.24,20.06,19.239,19.239,19.239,19.24,20.06,21.699,22.52,23.339,24.159,24.16,24.979,24.98,24.159,25.799,24.98,24.159,23.339,22.519,21.7,21.7,20.88
2011-08-05,B,min,22.258,21.44,22.25,21.42,21.4,21.389,21.38,22.219,23.89,24.69,25.51,26.329,26.33,27.15,27.13,26.32,27.969,27.159,26.338,25.53,24.679,23.889,23.9,23.06
2011-08-05,B,max,22.262,21.44,22.25,21.42,21.4,21.391,21.38,22.221,23.89,24.69,25.51,26.331,26.33,27.15,27.13,26.32,27.971,27.161,26.342,25.53,24.681,23.891,23.9,23.06
2011-08-06,A,max,20.062,20.061,20.061,20.06,20.06,19.24,19.242,20.881,20.88,23.341,23.34,24.98,25.801,25.802,26.62,27.441,23.341,23.341,22.521,22.52,22.521,21.701,21.701,21.7
2011-08-06,A,min,20.058,20.059,20.059,20.06,20.06,19.24,19.238,20.879,20.88,23.339,23.34,24.98,25.799,25.798,26.62,27.439,23.339,23.339,22.519,22.52,22.519,21.699,21.699,21.7
2011-08-06,B,max,22.251,22.22,22.251,22.28,22.251,21.451,21.421,23.051,23.061,25.52,25.511,27.15,27.961,27.93,28.751,29.552,25.471,25.441,24.621,24.611,24.591,23.771,23.74,23.712
2011-08-07,A,max,21.7,21.7,21.701,21.701,21.701,21.7,21.702,21.7,22.521,24.16,25.801,26.62,29.902,29.901,28.261,22.521,22.521,23.341,22.521,22.521,22.52,22.521,21.7,21.7
2011-08-07,A,min,21.7,21.7,21.699,21.699,21.699,21.7,21.698,21.7,22.519,24.16,25.799,26.62,29.898,29.899,28.259,22.519,22.519,23.339,22.519,22.519,22.52,22.519,21.7,21.7
2011-08-07,B,min,23.709,23.73,23.719,23.709,23.71,23.709,23.699,23.69,24.509,26.15,27.78,28.57,31.88,31.869,30.229,24.509,24.509,25.309,24.489,24.519,24.52,24.49,23.679,23.65
2011-08-07,B,max,23.711,23.73,23.721,23.711,23.71,23.711,23.701,23.69,24.511,26.15,27.78,28.57,31.88,31.871,30.231,24.511,24.511,25.311,24.491,24.521,24.52,24.49,23.681,23.65
2011-08-08,A,max,21.701,20.881,20.06,20.061,20.061,21.701,21.701,22.521,23.341,24.16,25.801,26.62,26.621,27.441,26.621,27.44,28.26,28.26,27.442,26.62,25.801,24.162,24.16,23.34
2011-08-08,A,min,21.699,20.879,20.06,20.059,20.059,21.699,21.699,22.519,23.339,24.16,25.799,26.62,26.619,27.439,26.619,27.44,28.26,28.26,27.438,26.62,25.799,24.158,24.16,23.34
2011-08-08,B,min,23.659,22.849,22.049,22.04,22.039,23.67,23.668,24.519,25.369,26.2,27.81,28.659,28.669,29.46,28.628,29.45,30.239,30.27,29.48,28.659,27.849,26.199,26.17,25.38
2011-08-08,B,max,23.661,22.851,22.051,22.04,22.041,23.67,23.672,24.521,25.371,26.2,27.81,28.661,28.671,29.46,28.632,29.45,30.241,30.27,29.48,28.661,27.851,26.201,26.17,25.38
2011-08-09,A,max,22.522,22.521,22.521,22.521,21.7,21.701,22.52,22.521,23.341,24.982,25.801,25.8,26.622,27.44,28.26,28.263,28.262,25.801,25.802,25.801,25.8,24.98,24.98,24.161
2011-08-09,A,min,22.518,22.519,22.519,22.519,21.7,21.699,22.52,22.519,23.339,24.978,25.799,25.8,26.618,27.44,28.26,28.257,28.258,25.799,25.798,25.799,25.8,24.98,24.98,24.159
2011-08-09,B,min,24.559,24.55,24.538,24.539,23.7,23.668,24.49,24.519,25.31,26.929,27.769,27.78,28.618,29.44,30.25,30.249,30.249,27.76,27.789,27.809,27.799,26.999,26.979,26.168
2011-08-09,B,max,24.561,24.55,24.542,24.541,23.7,23.672,24.49,24.521,25.31,26.931,27.771,27.78,28.622,29.44,30.25,30.251,30.251,27.76,27.791,27.811,27.801,27.001,26.981,26.172
2011-08-10,A,max,23.341,22.521,22.52,21.702,21.702,20.881,20.88,21.701,23.341,24.161,25.8,25.8,26.621,26.621,27.442,28.26,28.26,27.441,26.62,25.8,24.161,24.16,23.342,23.341
2011-08-10,A,min,23.339,22.519,22.52,21.698,21.698,20.879,20.88,21.699,23.339,24.159,25.8,25.8,26.619,26.619,27.438,28.26,28.26,27.439,26.62,25.8,24.159,24.16,23.338,23.339
2011-08-10,B,min,25.34,24.519,24.538,23.699,23.72,22.888,22.869,23.687,25.35,26.16,27.82,27.82,28.659,28.629,29.419,30.26,30.269,29.469,28.629,27.809,26.179,26.209,25.389,25.379
2011-08-10,B,max,25.34,24.521,24.542,23.701,23.72,22.892,22.871,23.693,25.35,26.16,27.82,27.82,28.661,28.631,29.421,30.26,30.271,29.471,28.631,27.811,26.181,26.211,25.391,25.381
2011-08-11,A,max,21.701,21.7,20.06,19.24,19.24,19.241,18.421,20.061,21.702,22.52,23.341,24.16,24.98,24.161,25.8,25.8,25.801,25.8,24.981,23.341,22.522,21.7,21.701,20.062
2011-08-11,A,min,21.699,21.7,20.06,19.24,19.24,19.239,18.419,20.059,21.698,22.52,23.339,24.16,24.98,24.159,25.8,25.8,25.799,25.8,24.979,23.339,22.518,21.7,21.699,20.058
2011-08-11,B,min,23.738,23.75,22.109,21.309,21.298,21.27,20.457,22.109,23.719,24.539,25.349,26.199,27.019,26.21,27.84,27.859,27.838,27.869,27.068,25.41,24.58,23.76,23.749,22.11
2011-08-11,B,max,23.742,23.75,22.111,21.311,21.302,21.27,20.463,22.111,23.721,24.541,25.351,26.201,27.021,26.21,27.84,27.861,27.842,27.871,27.072,25.41,24.58,23.76,23.751,22.11
2011-08-12,A,max,19.241,19.24,18.42,18.42,18.422,17.601,18.42,19.24,20.88,22.52,23.34,24.161,25.801,24.981,25.8,25.802,26.621,26.621,24.163,23.341,22.522,21.701,20.881,20.882
2011-08-12,A,min,19.239,19.24,18.42,18.42,18.418,17.599,18.42,19.24,20.88,22.52,23.34,24.159,25.799,24.979,25.8,25.798,26.619,26.619,24.157,23.339,22.518,21.699,20.879,20.878
2011-08-12,B,min,21.26,21.259,20.409,20.42,20.409,19.598,20.398,21.25,22.889,24.499,25.32,26.109,27.72,26.889,27.739,27.769,28.62,28.64,26.19,25.34,24.529,23.71,22.919,22.9
2011-08-12,B,max,21.26,21.261,20.411,20.42,20.411,19.602,20.402,21.25,22.891,24.501,25.32,26.111,27.72,26.891,27.741,27.771,28.62,28.64,26.19,25.34,24.531,23.71,22.921,22.9
2011-08-13,A,max,20.882,20.88,20.881,20.062,19.241,19.24,19.241,20.06,21.7,21.7,22.521,23.34,20.061,23.341,23.341,20.88,21.7,22.521,21.7,20.88,20.88,20.882,20.881,20.06
2011-08-13,A,min,20.878,20.88,20.879,20.058,19.239,19.24,19.239,20.06,21.7,21.7,22.519,23.34,20.059,23.339,23.339,20.88,21.7,22.519,21.7,20.88,20.88,20.878,20.879,20.06
2011-08-13,B,min,22.92,22.909,22.9,22.099,21.308,21.31,21.34,22.129,23.78,23.76,24.56,25.348,22.048,25.309,25.329,22.869,23.688,24.488,23.669,22.87,22.889,22.87,22.87,22.079
2011-08-13,B,max,22.92,22.911,22.9,22.101,21.312,21.31,21.34,22.131,23.78,23.76,24.56,25.352,22.052,25.311,25.331,22.871,23.692,24.492,23.671,22.87,22.891,22.87,22.87,22.081
2011-08-14,A,max,20.061,19.241,19.24,19.24,19.24,19.242,19.242,20.06,20.06,20.061,21.701,21.701,21.7,22.521,23.341,23.341,23.341,24.16,23.341,22.52,21.701,17.6,17.6,17.601
2011-08-14,A,min,20.059,19.239,19.24,19.24,19.24,19.238,19.238,20.06,20.06,20.059,21.699,21.699,21.7,22.519,23.339,23.339,23.339,24.16,23.339,22.52,21.699,17.6,17.6,17.599
2011-08-14,B,min,22.049,21.22,21.22,21.199,21.19,21.179,21.209,22.02,21.99,21.96,23.628,23.619,23.64,24.469,25.289,25.29,25.299,26.13,25.328,24.528,23.68,19.61,19.61,19.64
2011-08-14,B,max,22.051,21.22,21.22,21.201,21.19,21.181,21.211,22.02,21.99,21.96,23.632,23.621,23.64,24.471,25.291,25.29,25.301,26.13,25.332,24.532,23.68,19.61,19.61,19.64
2011-08-15,A,min,17.599,17.599,17.6,17.599,17.599,17.598,17.6,17.598,19.24,19.239,20.879,22.52,23.34,24.978,23.339,23.34,23.339,23.338,21.699,21.699,20.059,20.06,20.06,19.24
2011-08-15,B,min,19.636,19.64,19.649,19.65,19.659,19.689,19.71,19.71,21.32,21.339,22.968,24.629,25.479,27.139,25.5,25.48,25.489,25.479,23.869,23.87,22.239,22.23,22.219,21.379
2011-08-15,B,max,19.644,19.64,19.651,19.65,19.661,19.691,19.71,19.71,21.32,21.341,22.972,24.631,25.481,27.141,25.5,25.48,25.491,25.481,23.871,23.87,22.241,22.23,22.221,21.381
2011-08-16,A,max,19.24,19.242,18.42,18.42,19.242,18.421,18.42,19.241,21.701,20.881,21.7,23.34,24.161,24.161,24.161,25.801,25.8,24.16,24.16,23.34,23.342,22.521,21.7,20.06
2011-08-16,A,min,19.24,19.238,18.42,18.42,19.238,18.419,18.42,19.239,21.699,20.879,21.7,23.34,24.159,24.159,24.159,25.799,25.8,24.16,24.16,23.34,23.338,22.519,21.7,20.06
2011-08-16,B,min,21.409,21.387,20.539,20.52,21.339,20.49,20.489,21.339,23.779,22.929,23.728,25.369,26.179,26.209,26.209,27.88,27.878,26.249,26.24,25.419,25.41,24.59,23.739,22.099
2011-08-16,B,max,21.411,21.393,20.541,20.52,21.341,20.49,20.491,21.341,23.781,22.931,23.732,25.371,26.181,26.211,26.211,27.88,27.882,26.251,26.24,25.421,25.41,24.59,23.741,22.101
2011-08-17,A,max,20.062,19.241,20.061,19.242,19.241,19.241,18.422,20.061,21.701,23.34,24.161,24.98,25.8,25.8,26.62,25.8,26.621,25.8,24.161,24.161,23.341,22.52,21.7,21.701
2011-08-17,A,min,20.058,19.239,20.059,19.238,19.239,19.239,18.418,20.059,21.699,23.34,24.159,24.98,25.8,25.8,26.62,25.8,26.619,25.8,24.159,24.159,23.339,22.52,21.7,21.699
2011-08-17,B,min,22.13,21.289,22.08,21.258,21.259,21.277,20.449,22.1,23.758,25.429,26.249,27.07,27.9,27.929,28.769,27.928,28.73,27.937,26.31,26.319,25.478,24.65,23.829,23.799
2011-08-17,B,max,22.13,21.291,22.08,21.262,21.261,21.283,20.451,22.1,23.762,25.431,26.251,27.07,27.9,27.931,28.771,27.932,28.73,27.943,26.31,26.321,25.482,24.65,23.831,23.801
2011-08-18,A,max,20.88,20.06,20.06,20.061,19.241,19.241,19.241,19.241,20.06,22.521,23.341,24.161,25.801,25.8,26.621,25.8,25.8,25.802,24.16,20.061,20.06,20.88,21.701,21.701
2011-08-18,A,min,20.88,20.06,20.06,20.059,19.239,19.239,19.239,19.239,20.06,22.519,23.339,24.159,25.799,25.8,26.619,25.8,25.8,25.798,24.16,20.059,20.06,20.88,21.699,21.699
2011-08-18,B,min,23.0,22.178,22.178,22.189,21.379,21.349,21.349,21.358,22.149,24.61,25.45,26.25,27.919,27.919,28.72,27.868,27.86,27.86,26.23,22.119,22.12,22.949,23.759,23.758
2011-08-18,B,max,23.0,22.182,22.182,22.191,21.381,21.351,21.351,21.362,22.151,24.61,25.45,26.25,27.921,27.921,28.72,27.872,27.86,27.86,26.23,22.121,22.12,22.951,23.761,23.762
2011-08-19,A,max,20.881,19.241,19.241,19.241,19.241,19.24,19.241,20.06,20.061,21.701,22.52,22.52,23.341,24.162,24.98,25.801,25.802,24.16,24.16,18.421,18.421,18.42,17.6,17.601
2011-08-19,A,min,20.879,19.239,19.239,19.239,19.239,19.24,19.239,20.06,20.059,21.699,22.52,22.52,23.339,24.158,24.98,25.799,25.798,24.16,24.16,18.419,18.419,18.42,17.6,17.599
2011-08-19,B,min,22.94,21.32,21.338,21.33,21.349,21.319,21.329,22.169,22.139,23.81,24.659,24.679,25.509,26.33,27.18,27.979,27.959,26.32,26.3,20.54,20.548,20.519,19.68,19.649
2011-08-19,B,max,22.94,21.32,21.342,21.33,21.351,21.321,21.331,22.171,22.141,23.81,24.661,24.681,25.511,26.33,27.18,27.981,27.961,26.32,26.3,20.54,20.552,20.521,19.68,19.651
2011-08-20,A,max,17.601,18.421,18.42,18.422,17.601,17.601,17.601,18.421,20.061,21.7,22.522,22.521,23.34,24.16,25.801,25.801,25.801,25.801,24.161,23.341,23.342,22.521,21.701,21.7
2011-08-20,A,min,17.599,18.419,18.42,18.418,17.599,17.599,17.599,18.419,20.059,21.7,22.518,22.519,23.34,24.16,25.799,25.799,25.799,25.799,24.159,23.339,23.338,22.519,21.699,21.7
2011-08-20,B,min,19.649,20.449,20.429,20.409,19.57,19.54,19.54,20.34,21.979,23.65,24.489,24.47,25.259,26.099,27.73,27.75,27.719,27.72,26.049,25.218,25.188,24.369,23.529,23.558
2011-08-20,B,max,19.651,20.451,20.431,20.411,19.57,19.54,19.54,20.34,21.981,23.65,24.491,24.47,25.261,26.101,27.73,27.75,27.721,27.72,26.051,25.222,25.192,24.371,23.531,23.562
2011-08-21,A,max,21.701,20.881,20.88,20.061,20.881,20.061,20.061,20.88,21.701,22.52,23.34,25.801,26.621,25.801,21.701,21.7,22.52,22.521,22.52,22.521,21.7,21.701,21.701,21.7
2011-08-21,A,min,21.699,20.879,20.88,20.059,20.879,20.059,20.059,20.88,21.699,22.52,23.34,25.799,26.619,25.799,21.699,21.7,22.52,22.519,22.52,22.519,21.7,21.699,21.699,21.7
2011-08-21,B,min,23.59,22.749,22.729,21.939,22.77,21.969,21.959,22.789,23.62,24.44,25.259,27.709,28.508,27.689,23.58,23.549,24.389,24.369,24.349,24.339,23.52,23.539,23.568,23.57
2011-08-21,B,max,23.59,22.751,22.731,21.941,22.77,21.971,21.961,22.791,23.62,24.44,25.261,27.711,28.512,27.691,23.58,23.551,24.391,24.371,24.351,24.341,23.52,23.541,23.572,23.57
2011-08-22,A,max,20.881,20.88,21.7,21.7,20.88,20.06,20.06,20.061,20.062,20.881,21.702,22.522,23.34,23.341,23.34,23.342,23.341,23.341,22.52,21.7,20.061,19.24,19.24,18.422
2011-08-22,A,min,20.879,20.88,21.7,21.7,20.88,20.06,20.06,20.059,20.058,20.879,21.698,22.518,23.34,23.339,23.34,23.338,23.339,23.339,22.52,21.7,20.059,19.24,19.24,18.418
2011-08-22,B,min,22.73,22.699,23.5,23.529,22.679,21.867,21.899,21.92,21.9,22.739,23.558,24.379,25.167,25.15,25.159,25.19,25.209,25.209,24.37,23.55,21.909,21.09,21.07,20.279
2011-08-22,B,max,22.73,22.701,23.5,23.531,22.681,21.873,21.901,21.92,21.9,22.741,23.562,24.381,25.173,25.15,25.161,25.19,25.211,25.211,24.37,23.55,21.911,21.09,21.07,20.281
2011-08-23,A,max,17.601,16.78,15.961,15.962,15.141,15.141,15.142,17.601,18.42,20.061,21.7,21.701,21.701,22.52,22.52,22.52,22.521,22.521,22.52,20.06,19.242,18.421,18.421,18.421
2011-08-23,A,min,17.599,16.78,15.959,15.958,15.139,15.139,15.138,17.599,18.42,20.059,21.7,21.699,21.699,22.52,22.52,22.52,22.519,22.519,22.52,20.06,19.238,18.419,18.419,18.419
2011-08-23,B,min,19.45,18.64,17.819,17.84,17.02,17.02,16.989,19.47,20.308,21.969,23.598,23.59,23.589,24.41,24.38,24.359,24.36,24.36,24.37,21.88,21.039,20.2,20.21,20.209
2011-08-23,B,max,19.45,18.64,17.821,17.84,17.02,17.02,16.991,19.47,20.312,21.971,23.602,23.59,23.591,24.41,24.38,24.361,24.36,24.36,24.37,21.88,21.041,20.2,20.21,20.211
2011-08-24,A,max,18.421,17.601,16.78,16.782,15.961,15.962,15.962,17.6,18.421,19.24,21.701,22.52,23.34,24.16,24.16,24.162,24.16,24.16,23.341,23.34,22.521,21.701,21.701,20.881
2011-08-24,A,min,18.419,17.599,16.78,16.778,15.959,15.958,15.958,17.6,18.419,19.24,21.699,22.52,23.34,24.16,24.16,24.158,24.16,24.16,23.339,23.34,22.519,21.699,21.699,20.879
2011-08-24,B,min,20.189,19.39,18.57,18.58,17.76,17.748,17.719,19.33,20.159,20.999,23.43,24.259,25.079,25.899,25.89,25.868,25.888,25.89,25.039,25.01,24.19,23.34,23.309,22.46
2011-08-24,B,max,20.191,19.39,18.57,18.58,17.76,17.752,17.721,19.33,20.161,21.001,23.43,24.261,25.081,25.901,25.89,25.872,25.892,25.89,25.041,25.01,24.19,23.34,23.311,22.46
2011-08-25,A,max,20.881,20.88,20.881,20.061,20.061,20.061,20.062,20.881,21.7,22.521,23.34,21.701,21.701,21.701,22.52,23.341,22.522,22.522,22.523,20.061,19.241,19.24,18.42,18.42
2011-08-25,A,min,20.879,20.88,20.879,20.059,20.059,20.059,20.058,20.879,21.7,22.519,23.34,21.699,21.699,21.699,22.52,23.339,22.518,22.518,22.517,20.059,19.239,19.24,18.42,18.42
2011-08-25,B,min,22.49,22.509,22.479,21.659,21.689,21.667,21.64,22.49,23.278,24.099,24.919,23.289,23.309,23.329,24.15,24.969,24.118,24.13,24.098,21.669,20.849,20.859,20.07,20.04
2011-08-25,B,max,22.49,22.511,22.481,21.661,21.691,21.673,21.64,22.49,23.282,24.101,24.921,23.291,23.311,23.331,24.15,24.971,24.122,24.13,24.102,21.671,20.851,20.861,20.07,20.04
2011-08-26,A,min,18.419,18.42,18.42,17.599,18.419,18.419,18.419,19.239,20.058,21.7,23.34,24.159,24.16,24.979,25.799,25.798,24.979,23.339,23.339,22.519,22.52,22.519,22.519,21.7
2011-08-26,B,min,20.039,20.047,20.07,19.259,20.078,20.089,20.1,20.907,21.739,23.399,25.048,25.868,25.839,26.63,27.439,27.429,26.59,24.97,25.0,24.16,24.149,24.16,24.169,23.319
2011-08-26,B,max,20.041,20.053,20.07,19.261,20.082,20.091,20.1,20.913,21.741,23.401,25.052,25.872,25.841,26.63,27.441,27.431,26.59,24.97,25.0,24.16,24.151,24.16,24.171,23.321
2011-08-27,A,max,21.702,21.701,21.701,21.7,21.702,21.7,21.7,21.701,21.701,21.701,21.701,20.061,20.06,20.061,19.24,19.24,19.241,19.24,nan,nan,nan,nan,nan,nan
2011-08-27,A,min,21.698,21.699,21.699,21.7,21.698,21.7,21.7,21.699,21.699,21.699,21.699,20.059,20.06,20.059,19.24,19.24,19.239,19.24,nan,nan,nan,nan,nan,nan
2011-08-27,B,min,23.319,23.319,23.299,23.329,23.33,23.349,23.379,23.37,23.389,23.399,23.399,21.729,21.709,21.739,20.898,20.879,20.859,20.839,nan,nan,nan,nan,nan,nan
2011-08-27,B,max,23.321,23.321,23.301,23.331,23.33,23.351,23.381,23.37,23.391,23.401,23.401,21.731,21.711,21.741,20.902,20.881,20.861,20.841,nan,nan,nan,nan,nan,nan
2011-08-28,A,max,nan,nan,nan,nan,nan,nan,nan,18.422,18.421,20.061,21.7,21.702,23.34,24.161,24.981,24.981,25.801,24.16,23.34,22.521,22.521,20.061,19.241,18.42
2011-08-28,A,min,nan,nan,nan,nan,nan,nan,nan,18.418,18.419,20.059,21.7,21.698,23.34,24.159,24.979,24.979,25.799,24.16,23.34,22.519,22.519,20.059,19.239,18.42
2011-08-28,B,min,nan,nan,nan,nan,nan,nan,nan,19.998,19.989,21.649,23.319,23.338,24.969,25.819,26.65,26.667,27.499,25.859,25.019,24.17,24.189,21.73,20.92,20.07
2011-08-28,B,max,nan,nan,nan,nan,nan,nan,nan,20.002,19.991,21.651,23.321,23.342,24.971,25.821,26.65,26.673,27.501,25.861,25.021,24.17,24.191,21.73,20.92,20.07
2011-08-29,A,max,18.421,17.601,17.6,17.601,15.962,15.96,15.961,17.602,18.42,18.421,20.061,20.061,20.882,21.701,21.701,21.701,22.52,21.7,20.06,20.061,19.241,19.24,18.421,17.601
2011-08-29,A,min,18.419,17.599,17.6,17.599,15.958,15.96,15.959,17.598,18.42,18.419,20.059,20.059,20.878,21.699,21.699,21.699,22.52,21.7,20.06,20.059,19.239,19.24,18.419,17.599
2011-08-29,B,min,20.06,19.26,19.259,19.259,17.65,17.68,17.65,19.309,20.129,20.108,21.73,21.738,22.57,23.419,23.41,23.39,24.209,23.389,21.739,21.74,20.93,20.899,20.079,19.269
2011-08-29,B,max,20.06,19.26,19.261,19.261,17.65,17.68,17.65,19.311,20.131,20.112,21.73,21.742,22.57,23.421,23.41,23.39,24.211,23.391,21.741,21.74,20.93,20.901,20.081,19.271
2011-08-30,A,max,15.961,15.961,15.14,15.141,14.321,14.321,15.141,15.961,18.42,20.062,21.701,22.52,22.521,23.341,23.341,23.341,23.341,22.521,21.7,20.06,20.06,19.243,18.42,18.42
